family,n,seed,panel,tau,w,accumulate,steps,triggers,subs,fallbacks,scanned,trigger_pct,sub_pct,fallback_pct,sub_success_given_trigger_pct,avg_scanned_per_step,max_mult,growth,residual,finite,time_s
graded,2048,2,32,1.001,4,fp32,2048,27,27,0,27,1.318359375,1.318359375,0.0,100.0,0.01318359375,0.9990234375,4.0546875,0.0032085788801117046,True,5.106451283994829
graded,2048,2,32,1.005,2,fp32,2048,114,111,3,117,5.56640625,5.419921875,0.146484375,97.36842105263158,0.05712890625,0.99853515625,3.728515625,0.003173671147600543,True,4.733801377005875
graded,2048,2,32,1.01,2,fp32,2048,239,227,12,255,11.669921875,11.083984375,0.5859375,94.97907949790795,0.12451171875,1.0,3.732421875,0.0031662425742762634,True,4.0393561469973065
graded,2048,2,32,1.005,12,fp32,2048,114,111,3,117,5.56640625,5.419921875,0.146484375,97.36842105263158,0.05712890625,0.99853515625,3.728515625,0.003173671147600543,True,4.4863153570040595
graded,2048,2,32,1.005,16,fp32,2048,114,111,3,117,5.56640625,5.419921875,0.146484375,97.36842105263158,0.05712890625,0.99853515625,3.728515625,0.003173671147600543,True,4.343257730011828
graded,2048,2,32,1.01,1,fp32,2048,236,213,23,229,11.5234375,10.400390625,1.123046875,90.2542372881356,0.11181640625,1.0,3.5234375,0.0031560933560660386,True,4.158748718997231
graded,2048,2,32,1.01,6,fp32,2048,236,228,8,255,11.5234375,11.1328125,0.390625,96.61016949152543,0.12451171875,1.0,3.732421875,0.0031662441429471935,True,4.083157611021306
graded,2048,2,32,1.01,4,fp32,2048,236,228,8,255,11.5234375,11.1328125,0.390625,96.61016949152543,0.12451171875,1.0,3.732421875,0.0031662441429471935,True,4.2940796129987575
graded,2048,2,32,1.01,8,fp32,2048,236,228,8,255,11.5234375,11.1328125,0.390625,96.61016949152543,0.12451171875,1.0,3.732421875,0.0031662441429471935,True,3.809247614990454
graded,2048,2,32,1.01,16,fp32,2048,236,228,8,255,11.5234375,11.1328125,0.390625,96.61016949152543,0.12451171875,1.0,3.732421875,0.0031662441429471935,True,3.7550247379986104
graded,2048,2,32,1.05,1,fp32,2048,980,574,406,952,47.8515625,28.02734375,19.82421875,58.57142857142857,0.46484375,1.0,3.4765625,0.0031478634052984483,True,3.7345612200151663
graded,2048,2,32,1.01,12,fp32,2048,236,228,8,255,11.5234375,11.1328125,0.390625,96.61016949152543,0.12451171875,1.0,3.732421875,0.0031662441429471935,True,4.294432705006329
graded,2048,2,32,1.05,4,fp32,2048,1000,909,91,1714,48.828125,44.384765625,4.443359375,90.9,0.8369140625,1.0,3.521484375,0.0031489876581049163,True,3.744841694016941
graded,2048,2,32,1.05,2,fp32,2048,1026,798,228,1422,50.09765625,38.96484375,11.1328125,77.77777777777777,0.6943359375,1.0,3.220703125,0.0031100594890295357,True,3.817870700993808
graded,2048,2,32,1.02,1,fp32,2048,459,355,104,448,22.412109375,17.333984375,5.078125,77.34204793028323,0.21875,1.0,3.74609375,0.003142677465427107,True,4.394268256000942
graded,2048,2,32,1.02,6,fp32,2048,439,424,15,527,21.435546875,20.703125,0.732421875,96.58314350797266,0.25732421875,0.998046875,3.3359375,0.003145306930109093,True,4.469783439999446
graded,2048,2,32,1.02,2,fp32,2048,441,399,42,508,21.533203125,19.482421875,2.05078125,90.47619047619048,0.248046875,1.0,3.888671875,0.0031750406484791437,True,4.697678264987189
graded,2048,2,32,1.02,8,fp32,2048,439,424,15,527,21.435546875,20.703125,0.732421875,96.58314350797266,0.25732421875,0.998046875,3.3359375,0.003145306930109093,True,4.580253536987584
graded,2048,2,32,1.02,16,fp32,2048,439,424,15,527,21.435546875,20.703125,0.732421875,96.58314350797266,0.25732421875,0.998046875,3.3359375,0.003145306930109093,True,4.452538356999867
graded,2048,2,32,1.02,4,fp32,2048,439,424,15,527,21.435546875,20.703125,0.732421875,96.58314350797266,0.25732421875,0.998046875,3.3359375,0.003145306930109093,True,4.686866125994129
graded,2048,2,32,1.05,16,fp32,2048,1048,990,58,1879,51.171875,48.33984375,2.83203125,94.46564885496183,0.91748046875,0.99951171875,3.75,0.0030681746068208326,True,4.063671153999167
graded,2048,2,32,1.02,12,fp32,2048,439,424,15,527,21.435546875,20.703125,0.732421875,96.58314350797266,0.25732421875,0.998046875,3.3359375,0.003145306930109093,True,4.802030944993021
graded,2048,2,32,1.05,8,fp32,2048,1023,973,50,1813,49.951171875,47.509765625,2.44140625,95.11241446725317,0.88525390625,0.998046875,3.75,0.0030701217537136205,True,4.168179355998291
graded,2048,2,32,1.1,1,fp32,2048,1563,535,1028,1520,76.318359375,26.123046875,50.1953125,34.22904670505438,0.7421875,1.0,3.44921875,0.0031520579902299473,True,4.45579194300808
graded,2048,2,32,1.05,6,fp32,2048,1046,981,65,1869,51.07421875,47.900390625,3.173828125,93.78585086042065,0.91259765625,1.0,3.69140625,0.0031175511454796054,True,4.603782518999651
graded,2048,2,32,1.05,12,fp32,2048,1048,990,58,1879,51.171875,48.33984375,2.83203125,94.46564885496183,0.91748046875,0.99951171875,3.75,0.0030681746068208326,True,4.61766225998872
graded,2048,2,32,1.1,2,fp32,2048,1576,755,821,2623,76.953125,36.865234375,40.087890625,47.90609137055838,1.28076171875,1.0,3.771484375,0.0031190654743556375,True,3.772368378995452
graded,2048,2,32,1.1,8,fp32,2048,1602,1300,302,5314,78.22265625,63.4765625,14.74609375,81.14856429463171,2.5947265625,1.0,3.263671875,0.003082326208661522,True,4.130604995996691
graded,2048,2,32,1.1,4,fp32,2048,1548,1022,526,3998,75.5859375,49.90234375,25.68359375,66.02067183462532,1.9521484375,1.0,3.5625,0.0030490153937700764,True,4.441451293998398
graded,2048,2,32,1.2,1,fp32,2048,1897,217,1680,1838,92.626953125,10.595703125,82.03125,11.439114391143912,0.8974609375,1.0,3.5859375,0.0031891400451929254,True,3.6708945390128065
graded,2048,2,32,1.1,12,fp32,2048,1592,1390,202,5424,77.734375,67.87109375,9.86328125,87.31155778894473,2.6484375,1.0,3.7890625,0.0030637747630086207,True,3.8544759060023353
graded,2048,2,32,1.1,6,fp32,2048,1586,1248,338,4699,77.44140625,60.9375,16.50390625,78.68852459016394,2.29443359375,1.0,3.16015625,0.003051755336004579,True,4.465175574005116
graded,2048,2,32,1.5,2,fp32,2048,2035,12,2023,3874,99.365234375,0.5859375,98.779296875,0.5896805896805897,1.8916015625,1.0,3.884765625,0.003155967028405287,True,3.340727920003701
graded,2048,2,32,1.2,6,fp32,2048,1920,610,1310,8813,93.75,29.78515625,63.96484375,31.770833333333332,4.30322265625,1.0,4.19921875,0.0031208289588718374,True,4.2275976660021115
graded,2048,2,32,1.5,4,fp32,2048,2039,29,2010,7489,99.560546875,1.416015625,98.14453125,1.4222658165767532,3.65673828125,1.0,4.21875,0.0031621830426874263,True,3.9160298419883475
graded,2048,2,32,1.2,2,fp32,2048,1902,310,1592,3515,92.87109375,15.13671875,77.734375,16.298633017875922,1.71630859375,1.0,3.556640625,0.003145220103870413,True,4.585984040983021
graded,2048,2,32,1.2,12,fp32,2048,1930,846,1084,13991,94.23828125,41.30859375,52.9296875,43.83419689119171,6.83154296875,1.0,3.517578125,0.00305302895450692,True,4.221474338002736
graded,2048,2,32,1.2,4,fp32,2048,1926,476,1450,6489,94.04296875,23.2421875,70.80078125,24.714434060228452,3.16845703125,1.0,4.3359375,0.0031383834634732127,True,4.576507782010594
graded,2048,2,32,1.5,1,fp32,2048,2035,11,2024,1972,99.365234375,0.537109375,98.828125,0.5405405405405406,0.962890625,1.0,3.884765625,0.0031559418877282037,True,4.295939584000735
graded,2048,2,32,1.5,12,fp32,2048,2041,61,1980,19229,99.658203125,2.978515625,96.6796875,2.9887310142087213,9.38916015625,1.0,3.751953125,0.0031631820122809224,True,3.9854179820104036
graded,2048,2,32,1.1,16,fp32,2048,1574,1381,193,5390,76.85546875,67.431640625,9.423828125,87.73824650571791,2.6318359375,1.0,3.18359375,0.0030166786898335306,True,5.158165524015203
graded,2048,2,32,1.2,8,fp32,2048,1906,721,1185,10685,93.06640625,35.205078125,57.861328125,37.82791185729276,5.21728515625,1.0,3.748046875,0.0031090302975353085,True,4.665375773998676
graded,2048,2,32,1.2,16,fp32,2048,1911,988,923,15017,93.310546875,48.2421875,45.068359375,51.70068027210884,7.33251953125,1.0,3.51953125,0.003063481891070214,True,4.969384316005744
graded,2048,2,32,1.5,6,fp32,2048,2035,40,1995,10797,99.365234375,1.953125,97.412109375,1.9656019656019657,5.27197265625,1.0,3.751953125,0.003173547939716791,True,4.6151667129888665
graded,2048,2,32,1.5,8,fp32,2048,2042,58,1984,13883,99.70703125,2.83203125,96.875,2.840352595494613,6.77880859375,1.0,3.751953125,0.0031630448702341623,True,4.388152295985492
graded,2048,2,32,1.5,16,fp32,2048,2041,61,1980,23614,99.658203125,2.978515625,96.6796875,2.9887310142087213,11.5302734375,1.0,3.751953125,0.003158310157514734,True,4.417965455999365
graded,2048,3,32,1.001,1,fp32,2048,19,17,2,18,0.927734375,0.830078125,0.09765625,89.47368421052632,0.0087890625,0.9990234375,3.603515625,0.0032015836144880547,True,3.8408599690010305
graded,2048,3,32,1.001,8,fp32,2048,19,18,1,19,0.927734375,0.87890625,0.048828125,94.73684210526316,0.00927734375,0.9990234375,3.603515625,0.0032015662489984094,True,4.014052488986636
graded,2048,3,32,1.001,4,fp32,2048,19,18,1,19,0.927734375,0.87890625,0.048828125,94.73684210526316,0.00927734375,0.9990234375,3.603515625,0.0032015662489984094,True,4.223157569009345
graded,2048,3,32,1.001,12,fp32,2048,19,18,1,19,0.927734375,0.87890625,0.048828125,94.73684210526316,0.00927734375,0.9990234375,3.603515625,0.0032015662489984094,True,4.597487625025678
graded,2048,3,32,1.001,2,fp32,2048,19,18,1,19,0.927734375,0.87890625,0.048828125,94.73684210526316,0.00927734375,0.9990234375,3.603515625,0.0032015662489984094,True,4.6995636810024735
graded,2048,3,32,1.001,6,fp32,2048,19,18,1,19,0.927734375,0.87890625,0.048828125,94.73684210526316,0.00927734375,0.9990234375,3.603515625,0.0032015662489984094,True,4.616183186008129
graded,2048,3,32,1.005,1,fp32,2048,111,98,13,109,5.419921875,4.78515625,0.634765625,88.28828828828829,0.05322265625,0.99951171875,3.26171875,0.0031304001702457942,True,3.980294123000931
graded,2048,3,32,1.001,16,fp32,2048,19,18,1,19,0.927734375,0.87890625,0.048828125,94.73684210526316,0.00927734375,0.9990234375,3.603515625,0.0032015662489984094,True,4.485425268008839
graded,2048,3,32,1.005,6,fp32,2048,109,105,4,115,5.322265625,5.126953125,0.1953125,96.3302752293578,0.05615234375,0.9970703125,3.8984375,0.003146119395514426,True,3.9615316950075794
graded,2048,3,32,1.005,4,fp32,2048,109,105,4,115,5.322265625,5.126953125,0.1953125,96.3302752293578,0.05615234375,0.9970703125,3.8984375,0.003146119395514426,True,4.345053514989559
graded,2048,3,32,1.005,16,fp32,2048,109,105,4,115,5.322265625,5.126953125,0.1953125,96.3302752293578,0.05615234375,0.9970703125,3.8984375,0.003146119395514426,True,3.965834153990727
graded,2048,3,32,1.01,2,fp32,2048,231,220,11,244,11.279296875,10.7421875,0.537109375,95.23809523809524,0.119140625,0.9990234375,4.1171875,0.003167065805472198,True,4.064933799993014
graded,2048,3,32,1.005,12,fp32,2048,109,105,4,115,5.322265625,5.126953125,0.1953125,96.3302752293578,0.05615234375,0.9970703125,3.8984375,0.003146119395514426,True,4.414112068014219
graded,2048,3,32,1.005,8,fp32,2048,109,105,4,115,5.322265625,5.126953125,0.1953125,96.3302752293578,0.05615234375,0.9970703125,3.8984375,0.003146119395514426,True,4.4733417489915155
graded,2048,3,32,1.01,4,fp32,2048,231,218,13,233,11.279296875,10.64453125,0.634765625,94.37229437229438,0.11376953125,0.99853515625,3.287109375,0.0031789469037659815,True,3.9143069130077492
graded,2048,3,32,1.01,1,fp32,2048,197,173,24,191,9.619140625,8.447265625,1.171875,87.81725888324873,0.09326171875,1.0,4.1171875,0.0031941166700311173,True,4.392550093005411
graded,2048,3,32,1.01,8,fp32,2048,231,218,13,233,11.279296875,10.64453125,0.634765625,94.37229437229438,0.11376953125,0.99853515625,3.287109375,0.0031789469037659815,True,4.1759378560236655
graded,2048,3,32,1.005,2,fp32,2048,109,105,4,115,5.322265625,5.126953125,0.1953125,96.3302752293578,0.05615234375,0.9970703125,3.8984375,0.003146119395514426,True,5.205254483997123
graded,2048,3,32,1.01,12,fp32,2048,231,218,13,233,11.279296875,10.64453125,0.634765625,94.37229437229438,0.11376953125,0.99853515625,3.287109375,0.0031789469037659815,True,4.332380469015334
graded,2048,3,32,1.01,6,fp32,2048,231,218,13,233,11.279296875,10.64453125,0.634765625,94.37229437229438,0.11376953125,0.99853515625,3.287109375,0.0031789469037659815,True,4.846770664997166
graded,2048,3,32,1.01,16,fp32,2048,231,218,13,233,11.279296875,10.64453125,0.634765625,94.37229437229438,0.11376953125,0.99853515625,3.287109375,0.0031789469037659815,True,3.5911916219920386
graded,2048,3,32,1.02,2,fp32,2048,433,405,28,499,21.142578125,19.775390625,1.3671875,93.53348729792148,0.24365234375,1.0,3.244140625,0.0031139029580705877,True,3.909553085017251
graded,2048,3,32,1.02,1,fp32,2048,477,385,92,459,23.291015625,18.798828125,4.4921875,80.71278825995807,0.22412109375,1.0,3.955078125,0.003156202326073759,True,3.971413416991709
graded,2048,3,32,1.02,4,fp32,2048,473,459,14,586,23.095703125,22.412109375,0.68359375,97.04016913319239,0.2861328125,0.99951171875,3.375,0.003125646131165797,True,3.7911536259925924
graded,2048,3,32,1.05,1,fp32,2048,951,516,435,920,46.435546875,25.1953125,21.240234375,54.25867507886435,0.44921875,1.0,3.828125,0.003152886859540629,True,4.019413987000007
graded,2048,3,32,1.02,8,fp32,2048,449,429,20,534,21.923828125,20.947265625,0.9765625,95.5456570155902,0.2607421875,0.9990234375,3.376953125,0.003117964281183749,True,4.228986759000691
graded,2048,3,32,1.02,6,fp32,2048,449,429,20,534,21.923828125,20.947265625,0.9765625,95.5456570155902,0.2607421875,0.9990234375,3.376953125,0.003117964281183749,True,4.303682772006141
graded,2048,3,32,1.02,12,fp32,2048,449,429,20,534,21.923828125,20.947265625,0.9765625,95.5456570155902,0.2607421875,0.9990234375,3.376953125,0.003117964281183749,True,4.394044576998567
graded,2048,3,32,1.05,8,fp32,2048,979,917,62,1706,47.802734375,44.775390625,3.02734375,93.66700715015321,0.8330078125,0.998046875,3.02734375,0.003099367570332804,True,3.861073653009953
graded,2048,3,32,1.05,4,fp32,2048,1065,954,111,1838,52.001953125,46.58203125,5.419921875,89.5774647887324,0.8974609375,0.9990234375,3.521484375,0.003105176276650317,True,3.8528213590034284
graded,2048,3,32,1.05,2,fp32,2048,1035,772,263,1452,50.537109375,37.6953125,12.841796875,74.58937198067633,0.708984375,1.0,3.376953125,0.003144362342452965,True,4.2851245859928895
graded,2048,3,32,1.02,16,fp32,2048,449,429,20,534,21.923828125,20.947265625,0.9765625,95.5456570155902,0.2607421875,0.9990234375,3.376953125,0.003117964281183749,True,4.559553376020631
graded,2048,3,32,1.05,16,fp32,2048,1050,975,75,1888,51.26953125,47.607421875,3.662109375,92.85714285714286,0.921875,1.0,3.361328125,0.0030850147010259257,True,4.0993028710072394
graded,2048,3,32,1.05,6,fp32,2048,1062,994,68,1893,51.85546875,48.53515625,3.3203125,93.5969868173258,0.92431640625,0.99951171875,3.994140625,0.0030721328519829985,True,4.411255747021642
graded,2048,3,32,1.1,2,fp32,2048,1547,737,810,2583,75.537109375,35.986328125,39.55078125,47.64059469941823,1.26123046875,1.0,3.521484375,0.0031266718924556334,True,3.7562615089991596
graded,2048,3,32,1.1,1,fp32,2048,1537,501,1036,1487,75.048828125,24.462890625,50.5859375,32.595966167859466,0.72607421875,1.0,3.595703125,0.0031282152152393525,True,3.9240929830120876
graded,2048,3,32,1.05,12,fp32,2048,1050,975,75,1888,51.26953125,47.607421875,3.662109375,92.85714285714286,0.921875,1.0,3.361328125,0.0030850147010259257,True,4.407641537021846
graded,2048,3,32,1.1,4,fp32,2048,1590,1055,535,4149,77.63671875,51.513671875,26.123046875,66.35220125786164,2.02587890625,1.0,3.466796875,0.0030783205610630067,True,4.0559857949847355
graded,2048,3,32,1.1,8,fp32,2048,1549,1296,253,4807,75.634765625,63.28125,12.353515625,83.66688185926404,2.34716796875,1.0,3.447265625,0.0030518638168158967,True,3.7212430459912866
graded,2048,3,32,1.1,6,fp32,2048,1582,1220,362,4786,77.24609375,59.5703125,17.67578125,77.11757269279393,2.3369140625,1.0,3.1796875,0.0030652238510582588,True,4.221928309008945
graded,2048,3,32,1.1,12,fp32,2048,1567,1367,200,5520,76.513671875,66.748046875,9.765625,87.23675813656669,2.6953125,0.99951171875,3.51953125,0.0030392275997263474,True,4.490770827978849
graded,2048,3,32,1.2,1,fp32,2048,1893,185,1708,1834,92.431640625,9.033203125,83.3984375,9.77284733227681,0.8955078125,1.0,4.2109375,0.00313792605250195,True,3.84799653099617
graded,2048,3,32,1.1,16,fp32,2048,1564,1358,206,5409,76.3671875,66.30859375,10.05859375,86.82864450127877,2.64111328125,1.0,3.25390625,0.0030144157405026825,True,4.531498397991527
graded,2048,3,32,1.2,2,fp32,2048,1919,333,1586,3508,93.701171875,16.259765625,77.44140625,17.352787910369983,1.712890625,1.0,3.873046875,0.003178655117516314,True,4.342081801005406
graded,2048,3,32,1.2,6,fp32,2048,1953,569,1384,9055,95.361328125,27.783203125,67.578125,29.134664618535588,4.42138671875,1.0,4.57421875,0.003122071828403427,True,3.9282155050022993
graded,2048,3,32,1.2,4,fp32,2048,1913,481,1432,6364,93.408203125,23.486328125,69.921875,25.143753267119706,3.107421875,1.0,3.859375,0.003106453893367988,True,4.102025822008727
graded,2048,3,32,1.2,12,fp32,2048,1903,879,1024,13463,92.919921875,42.919921875,50.0,46.19022595901209,6.57373046875,1.0,3.22265625,0.0030336660448706896,True,4.191555903991684
graded,2048,3,32,1.5,6,fp32,2048,2031,47,1984,10744,99.169921875,2.294921875,96.875,2.314130969965534,5.24609375,1.0,3.955078125,0.003184079794935447,True,4.084184206993086
graded,2048,3,32,1.5,2,fp32,2048,2040,12,2028,3887,99.609375,0.5859375,99.0234375,0.5882352941176471,1.89794921875,1.0,3.955078125,0.003188720835149749,True,4.316542169981403
graded,2048,3,32,1.2,8,fp32,2048,1913,703,1210,10680,93.408203125,34.326171875,59.08203125,36.7485624673288,5.21484375,1.0,3.14453125,0.00311002247447806,True,4.739442793012131
graded,2048,3,32,1.5,1,fp32,2048,2040,17,2023,1977,99.609375,0.830078125,98.779296875,0.8333333333333334,0.96533203125,1.0,3.955078125,0.003188727504849255,True,4.559466270991834
graded,2048,3,32,1.2,16,fp32,2048,1900,989,911,15172,92.7734375,48.291015625,44.482421875,52.05263157894737,7.408203125,1.0,3.4375,0.0030151693901589115,True,4.775342238979647
graded,2048,4,32,1.001,4,fp32,2048,19,19,0,20,0.927734375,0.927734375,0.0,100.0,0.009765625,0.9990234375,4.0703125,0.0031701969471457534,True,3.969704326998908
graded,2048,4,32,1.001,6,fp32,2048,19,19,0,20,0.927734375,0.927734375,0.0,100.0,0.009765625,0.9990234375,4.0703125,0.0031701969471457534,True,3.808109253994189
graded,2048,3,32,1.5,12,fp32,2048,2039,67,1972,19192,99.560546875,3.271484375,96.2890625,3.285924472780775,9.37109375,1.0,3.1640625,0.003148920901673729,True,4.582278788991971
graded,2048,3,32,1.5,8,fp32,2048,2043,44,1999,13917,99.755859375,2.1484375,97.607421875,2.1536955457660305,6.79541015625,1.0,3.955078125,0.0031660901337005063,True,4.675222627993207
graded,2048,3,32,1.5,16,fp32,2048,2039,59,1980,23617,99.560546875,2.880859375,96.6796875,2.893575282000981,11.53173828125,1.0,3.1640625,0.0031508421182661404,True,4.492543244006811
graded,2048,3,32,1.5,4,fp32,2048,2041,43,1998,7491,99.658203125,2.099609375,97.55859375,2.106810387065164,3.65771484375,1.0,3.955078125,0.0031733364492841686,True,4.722228186990833
graded,2048,4,32,1.001,1,fp32,2048,24,20,4,23,1.171875,0.9765625,0.1953125,83.33333333333333,0.01123046875,0.99951171875,3.814453125,0.0031319022326693723,True,4.544793946988648
graded,2048,4,32,1.001,2,fp32,2048,19,19,0,20,0.927734375,0.927734375,0.0,100.0,0.009765625,0.9990234375,4.0703125,0.0031701969471457534,True,4.382008679007413
graded,2048,4,32,1.001,8,fp32,2048,19,19,0,20,0.927734375,0.927734375,0.0,100.0,0.009765625,0.9990234375,4.0703125,0.0031701969471457534,True,3.98503730999073
graded,2048,4,32,1.001,12,fp32,2048,19,19,0,20,0.927734375,0.927734375,0.0,100.0,0.009765625,0.9990234375,4.0703125,0.0031701969471457534,True,3.8980388999916613
graded,2048,4,32,1.001,16,fp32,2048,19,19,0,20,0.927734375,0.927734375,0.0,100.0,0.009765625,0.9990234375,4.0703125,0.0031701969471457534,True,3.7137865480035543
graded,2048,4,32,1.005,2,fp32,2048,127,122,5,129,6.201171875,5.95703125,0.244140625,96.06299212598425,0.06298828125,0.99951171875,4.68359375,0.003191407058151733,True,4.215919216017937
graded,2048,4,32,1.005,1,fp32,2048,121,114,7,120,5.908203125,5.56640625,0.341796875,94.21487603305785,0.05859375,0.9990234375,4.421875,0.003203415567793493,True,4.306117041996913
graded,2048,4,32,1.005,4,fp32,2048,105,100,5,109,5.126953125,4.8828125,0.244140625,95.23809523809524,0.05322265625,1.0,3.890625,0.0032081488628120667,True,4.24943979998352
graded,2048,4,32,1.005,8,fp32,2048,105,100,5,109,5.126953125,4.8828125,0.244140625,95.23809523809524,0.05322265625,1.0,3.890625,0.0032081488628120667,True,3.80829909798922
graded,2048,4,32,1.005,6,fp32,2048,105,100,5,109,5.126953125,4.8828125,0.244140625,95.23809523809524,0.05322265625,1.0,3.890625,0.0032081488628120667,True,4.210764678020496
graded,2048,4,32,1.01,8,fp32,2048,218,214,4,242,10.64453125,10.44921875,0.1953125,98.1651376146789,0.1181640625,0.9990234375,4.109375,0.003167792332898568,True,3.5705020019959193
graded,2048,4,32,1.01,1,fp32,2048,260,229,31,250,12.6953125,11.181640625,1.513671875,88.07692307692308,0.1220703125,0.9990234375,3.974609375,0.0031618670383872375,True,4.083724706986686
graded,2048,4,32,1.005,16,fp32,2048,105,100,5,109,5.126953125,4.8828125,0.244140625,95.23809523809524,0.05322265625,1.0,3.890625,0.0032081488628120667,True,4.2653486960043665
graded,2048,4,32,1.01,6,fp32,2048,218,214,4,242,10.64453125,10.44921875,0.1953125,98.1651376146789,0.1181640625,0.9990234375,4.109375,0.003167792332898568,True,4.002291098004207
graded,2048,4,32,1.01,12,fp32,2048,218,214,4,242,10.64453125,10.44921875,0.1953125,98.1651376146789,0.1181640625,0.9990234375,4.109375,0.003167792332898568,True,3.965869927982567
graded,2048,4,32,1.01,16,fp32,2048,218,214,4,242,10.64453125,10.44921875,0.1953125,98.1651376146789,0.1181640625,0.9990234375,4.109375,0.003167792332898568,True,4.148116792988731
graded,2048,4,32,1.01,4,fp32,2048,218,214,4,242,10.64453125,10.44921875,0.1953125,98.1651376146789,0.1181640625,0.9990234375,4.109375,0.003167792332898568,True,4.232654928986449
graded,2048,4,32,1.005,12,fp32,2048,105,100,5,109,5.126953125,4.8828125,0.244140625,95.23809523809524,0.05322265625,1.0,3.890625,0.0032081488628120667,True,4.740085547004128
graded,2048,4,32,1.02,1,fp32,2048,437,347,90,425,21.337890625,16.943359375,4.39453125,79.40503432494279,0.20751953125,0.99951171875,3.63671875,0.0031142853019466205,True,4.186957218975294
graded,2048,4,32,1.01,2,fp32,2048,205,198,7,221,10.009765625,9.66796875,0.341796875,96.58536585365853,0.10791015625,0.9990234375,4.109375,0.0031677163552970076,True,4.468568212992977
graded,2048,4,32,1.02,4,fp32,2048,429,412,17,525,20.947265625,20.1171875,0.830078125,96.03729603729603,0.25634765625,1.0,3.8203125,0.0031421866696050554,True,3.925076513987733
graded,2048,4,32,1.02,2,fp32,2048,456,421,35,532,22.265625,20.556640625,1.708984375,92.32456140350877,0.259765625,0.99853515625,3.681640625,0.003162150529518483,True,4.492888111009961
graded,2048,4,32,1.02,8,fp32,2048,394,384,10,483,19.23828125,18.75,0.48828125,97.46192893401015,0.23583984375,0.9970703125,3.8203125,0.003142137785484801,True,3.639967955998145
graded,2048,4,32,1.02,6,fp32,2048,394,384,10,483,19.23828125,18.75,0.48828125,97.46192893401015,0.23583984375,0.9970703125,3.8203125,0.003142137785484801,True,4.268060720991343
graded,2048,4,32,1.02,12,fp32,2048,394,384,10,483,19.23828125,18.75,0.48828125,97.46192893401015,0.23583984375,0.9970703125,3.8203125,0.003142137785484801,True,3.7447593079996295
graded,2048,4,32,1.02,16,fp32,2048,394,384,10,483,19.23828125,18.75,0.48828125,97.46192893401015,0.23583984375,0.9970703125,3.8203125,0.003142137785484801,True,3.674439344991697
graded,2048,4,32,1.05,2,fp32,2048,1000,786,214,1390,48.828125,38.37890625,10.44921875,78.6,0.6787109375,1.0,4.26953125,0.0031297665981415857,True,3.8982488950132392
graded,2048,4,32,1.05,1,fp32,2048,1039,581,458,1010,50.732421875,28.369140625,22.36328125,55.91915303176131,0.4931640625,1.0,3.41796875,0.0031310804351048676,True,4.150762770004803
graded,2048,4,32,1.1,1,fp32,2048,1557,525,1032,1505,76.025390625,25.634765625,50.390625,33.71868978805395,0.73486328125,1.0,3.62890625,0.003080026229564095,True,3.5265907550056
graded,2048,4,32,1.05,16,fp32,2048,1120,1060,60,2051,54.6875,51.7578125,2.9296875,94.64285714285714,1.00146484375,1.0,3.55859375,0.0031032685741755176,True,3.710509339987766
graded,2048,4,32,1.05,6,fp32,2048,984,922,62,1729,48.046875,45.01953125,3.02734375,93.69918699186992,0.84423828125,0.99951171875,4.265625,0.0030980832650084346,True,4.302177690988174
graded,2048,4,32,1.05,8,fp32,2048,1094,1022,72,1993,53.41796875,49.90234375,3.515625,93.41864716636198,0.97314453125,0.9990234375,3.68359375,0.0031000679392466325,True,4.23445885599358
graded,2048,4,32,1.1,4,fp32,2048,1599,1098,501,4049,78.076171875,53.61328125,24.462890625,68.66791744840525,1.97705078125,1.0,3.30859375,0.003073354454606875,True,3.6925839169998653
graded,2048,4,32,1.05,4,fp32,2048,1050,963,87,1801,51.26953125,47.021484375,4.248046875,91.71428571428571,0.87939453125,1.0,3.96484375,0.0031132928578682393,True,4.703696443000808
graded,2048,4,32,1.1,6,fp32,2048,1586,1224,362,4802,77.44140625,59.765625,17.67578125,77.17528373266079,2.3447265625,1.0,3.62109375,0.0030762971771553303,True,4.053049856011057
graded,2048,4,32,1.1,2,fp32,2048,1574,737,837,2592,76.85546875,35.986328125,40.869140625,46.82337992376112,1.265625,1.0,4.08203125,0.0031361657025291523,True,4.312416906992439
graded,2048,4,32,1.05,12,fp32,2048,1120,1060,60,2051,54.6875,51.7578125,2.9296875,94.64285714285714,1.00146484375,1.0,3.55859375,0.0031032685741755176,True,4.624799662997248
graded,2048,4,32,1.2,1,fp32,2048,1890,187,1703,1832,92.28515625,9.130859375,83.154296875,9.894179894179894,0.89453125,1.0,3.466796875,0.0031456801709410175,True,3.7383722759841476
graded,2048,4,32,1.1,16,fp32,2048,1571,1382,189,5512,76.708984375,67.48046875,9.228515625,87.96944621260344,2.69140625,1.0,3.22265625,0.003026795646346714,True,4.174435447988799
graded,2048,4,32,1.2,2,fp32,2048,1909,305,1604,3486,93.212890625,14.892578125,78.3203125,15.976951283394447,1.7021484375,1.0,3.6484375,0.0031715744939924658,True,3.8555758860020433
graded,2048,4,32,1.1,12,fp32,2048,1563,1363,200,5421,76.318359375,66.552734375,9.765625,87.20409468969929,2.64697265625,1.0,3.912109375,0.003044105166487244,True,4.315375999984099
