method,search_mode,abort_check_stride,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,pivot_digest,_source
PP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,48.645847,48.6451835632,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,13c379c9862f8e52,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,48.499804,48.4991378784,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,13c379c9862f8e52,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,48.434963,48.4346237183,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,13c379c9862f8e52,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,11.848513,11.8487043381,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,13c379c9862f8e52,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,11.846736,11.8466558456,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,13c379c9862f8e52,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,11.874913,11.8743362427,sampled_fp64_32x32,0.0188410265691,20.5,1,0,506,0,0,0,0,0,0,0,0,0,0,13c379c9862f8e52,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,44.175487,44.1747207642,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,f7849d2c4eb74d62,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,42.75187,42.7514572144,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,f7849d2c4eb74d62,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,42.682026,42.682849884,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,f7849d2c4eb74d62,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,12.499198,12.4989442825,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,f7849d2c4eb74d62,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,12.486942,12.4876804352,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,f7849d2c4eb74d62,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,12.460417,12.4600324631,sampled_fp64_32x32,0.0161679044541,22.640625,0.99755859375,0,507,42,42,2,0,0,0,0,0,0,0,f7849d2c4eb74d62,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,41.9932,41.9923210144,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,87b84381fc93c096,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,42.222658,42.2216644287,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,87b84381fc93c096,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,42.059359,42.0586242676,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,87b84381fc93c096,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,12.413978,12.4139518738,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,87b84381fc93c096,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,12.439161,12.4395523071,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,87b84381fc93c096,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,12.418106,12.4170236588,sampled_fp64_32x32,0.0170377641916,20.234375,1.009765625,0,508,0,0,0,26,14,0,0,0,0,0,87b84381fc93c096,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,53.019324,53.0191688538,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,adceee82453b795b,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,52.908893,52.9085769653,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,adceee82453b795b,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,52.632106,52.6317749023,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,adceee82453b795b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,11.89222,11.8917121887,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,adceee82453b795b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,11.848029,11.8476800919,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,adceee82453b795b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,11.872192,11.872256279,sampled_fp64_32x32,0.0161670602392,21.453125,0.99951171875,0,507,280,0,0,0,0,231,212,68,0,0,adceee82453b795b,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,51.829954,51.8290252686,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,e128cb4750911011,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,51.764572,51.7639350891,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,e128cb4750911011,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,51.506069,51.5050888062,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,e128cb4750911011,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,12.609187,12.6074876785,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,e128cb4750911011,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,12.576386,12.5767679214,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,e128cb4750911011,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,12.59861,12.5992956161,sampled_fp64_32x32,0.0154841789044,13.5703125,1,0,506,194,0,0,0,0,0,0,0,727,0,e128cb4750911011,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,230.237416,230.237503052,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,bc4f34b30af652a8,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,235.906323,235.906814575,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,bc4f34b30af652a8,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,235.032004,235.032516479,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,bc4f34b30af652a8,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,11.971818,11.9715843201,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,bc4f34b30af652a8,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,11.950395,11.9511041641,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,bc4f34b30af652a8,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,11.974542,11.974656105,sampled_fp64_32x32,0.0152892870829,11.3671875,1,0,507,472,0,0,0,0,0,0,0,0,0,bc4f34b30af652a8,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,41.427927,41.4272956848,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,a63f8c348879815a,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,41.743159,41.7429122925,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,a63f8c348879815a,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,41.513718,41.5135345459,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,a63f8c348879815a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,0,1.00999999,6,completed,12.494728,12.4948482513,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,a63f8c348879815a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,1,1.00999999,6,completed,12.461481,12.4621124268,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,a63f8c348879815a,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260823,7f61f5c8b0307183,2,1.00999999,6,completed,12.480632,12.4805116653,sampled_fp64_32x32,0.0167178120464,18.046875,1.0009765625,0,504,0,0,0,0,0,0,0,0,0,0,a63f8c348879815a,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,41.932076,41.93126297,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,44bc286d63dfdcf0,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,41.791162,41.7904624939,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,44bc286d63dfdcf0,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,41.553459,41.5534706116,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,44bc286d63dfdcf0,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,11.394547,11.3940477371,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,44bc286d63dfdcf0,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,11.375701,11.3756160736,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,44bc286d63dfdcf0,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,11.366248,11.3653764725,sampled_fp64_32x32,0.0195103277874,18.90625,1,0,509,0,0,0,0,0,0,0,0,0,0,44bc286d63dfdcf0,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,42.606571,42.6063995361,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,0c7e82a671a7898b,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,42.691922,42.6913261414,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,0c7e82a671a7898b,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,42.404145,42.4035186768,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,0c7e82a671a7898b,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,12.439435,12.4395523071,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,0c7e82a671a7898b,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,12.437454,12.4375362396,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,0c7e82a671a7898b,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,12.447388,12.4467201233,sampled_fp64_32x32,0.0188424122753,14.625,0.99853515625,0,506,51,51,3,0,0,0,0,0,0,0,0c7e82a671a7898b,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,42.249536,42.2495040894,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,2d34c86118f42115,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,42.646238,42.6467208862,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,2d34c86118f42115,search_cost_runs.csv
GP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,42.284189,42.2839698792,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,2d34c86118f42115,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,12.295931,12.295167923,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,2d34c86118f42115,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,12.213785,12.2132482529,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,2d34c86118f42115,search_cost_runs.csv
GP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,12.247305,12.2470397949,sampled_fp64_32x32,0.0198223957738,16.09375,1.0078125,0,508,0,0,0,39,20,0,0,0,0,0,2d34c86118f42115,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,53.031281,53.0309753418,sampled_fp64_32x32,0.0204406406265,15.1171875,1,0,507,263,0,0,0,0,248,206,57,0,0,e48b9c95a97eab4b,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,53.06784,53.0677757263,sampled_fp64_32x32,0.0204406406265,15.1171875,1,0,507,263,0,0,0,0,248,206,57,0,0,e48b9c95a97eab4b,search_cost_runs.csv
ScaP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,52.845439,52.8447990417,sampled_fp64_32x32,0.0204406406265,15.1171875,1,0,507,263,0,0,0,0,248,206,57,0,0,e48b9c95a97eab4b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,11.684599,11.6848640442,sampled_fp64_32x32,0.0204406406265,15.1171875,1,0,507,263,0,0,0,0,248,206,57,0,0,e48b9c95a97eab4b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,11.659836,11.6602878571,sampled_fp64_32x32,0.0204406406265,15.1171875,1,0,507,263,0,0,0,0,248,206,57,0,0,e48b9c95a97eab4b,search_cost_runs.csv
ScaP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,11.646525,11.6469764709,sampled_fp64_32x32,0.0204406406265,15.1171875,1,0,507,263,0,0,0,0,248,206,57,0,0,e48b9c95a97eab4b,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,51.371508,51.3714561462,sampled_fp64_32x32,0.0190813929148,14.6796875,0.99951171875,0,505,212,0,0,0,0,0,0,0,742,0,766645da0b58126c,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,51.446716,51.4463691711,sampled_fp64_32x32,0.0190813929148,14.6796875,0.99951171875,0,505,212,0,0,0,0,0,0,0,742,0,766645da0b58126c,search_cost_runs.csv
RP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,51.524529,51.5238723755,sampled_fp64_32x32,0.0190813929148,14.6796875,0.99951171875,0,505,212,0,0,0,0,0,0,0,742,0,766645da0b58126c,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,12.625095,12.6361598969,sampled_fp64_32x32,0.0190813929148,14.6796875,0.99951171875,0,505,212,0,0,0,0,0,0,0,742,0,766645da0b58126c,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,12.652825,12.6525440216,sampled_fp64_32x32,0.0190813929148,14.6796875,0.99951171875,0,505,212,0,0,0,0,0,0,0,742,0,766645da0b58126c,search_cost_runs.csv
RP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,12.619572,12.6197757721,sampled_fp64_32x32,0.0190813929148,14.6796875,0.99951171875,0,505,212,0,0,0,0,0,0,0,742,0,766645da0b58126c,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,228.901216,228.901412964,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,06bcc8384308a75e,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,234.417209,234.417602539,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,06bcc8384308a75e,search_cost_runs.csv
CP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,234.705338,234.705276489,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,06bcc8384308a75e,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,11.976087,11.9766721725,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,06bcc8384308a75e,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,11.949518,11.9500484467,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,06bcc8384308a75e,search_cost_runs.csv
CP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,11.960687,11.9603204727,sampled_fp64_32x32,0.0183145357296,11.7578125,0.99951171875,0,507,474,0,0,0,0,0,0,0,0,0,06bcc8384308a75e,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,41.973898,41.9738578796,sampled_fp64_32x32,0.0160893653519,24.28125,1.0029296875,0,507,0,0,0,0,0,0,0,0,0,0,9e02c3335b0d44a1,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,41.815022,41.8144950867,sampled_fp64_32x32,0.0160893653519,24.28125,1.0029296875,0,507,0,0,0,0,0,0,0,0,0,0,9e02c3335b0d44a1,search_cost_runs.csv
ScPP,host,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,41.849143,41.8485107422,sampled_fp64_32x32,0.0160893653519,24.28125,1.0029296875,0,507,0,0,0,0,0,0,0,0,0,0,9e02c3335b0d44a1,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,0,1.00999999,6,completed,12.386999,12.3873596191,sampled_fp64_32x32,0.0160893653519,24.28125,1.0029296875,0,507,0,0,0,0,0,0,0,0,0,0,9e02c3335b0d44a1,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,1,1.00999999,6,completed,12.388106,12.3822078705,sampled_fp64_32x32,0.0160893653519,24.28125,1.0029296875,0,507,0,0,0,0,0,0,0,0,0,0,9e02c3335b0d44a1,search_cost_runs.csv
ScPP,fused_device,0,blocked_panel_local,64,uniform,512,20260824,69ecd3a10976619f,2,1.00999999,6,completed,12.375587,12.3750400543,sampled_fp64_32x32,0.0160893653519,24.28125,1.0029296875,0,507,0,0,0,0,0,0,0,0,0,0,9e02c3335b0d44a1,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,41.341768,41.3418884277,sampled_fp64_32x32,0.018986730295,17.453125,1,0,503,0,0,0,0,0,0,0,0,0,0,edd8c948dea690f7,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,41.539166,41.5382728577,sampled_fp64_32x32,0.018986730295,17.453125,1,0,503,0,0,0,0,0,0,0,0,0,0,edd8c948dea690f7,search_cost_runs.csv
PP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,41.490424,41.4898223877,sampled_fp64_32x32,0.018986730295,17.453125,1,0,503,0,0,0,0,0,0,0,0,0,0,edd8c948dea690f7,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,11.412753,11.4114561081,sampled_fp64_32x32,0.018986730295,17.453125,1,0,503,0,0,0,0,0,0,0,0,0,0,edd8c948dea690f7,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,11.40161,11.4022722244,sampled_fp64_32x32,0.018986730295,17.453125,1,0,503,0,0,0,0,0,0,0,0,0,0,edd8c948dea690f7,search_cost_runs.csv
PP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,11.38202,11.3817596436,sampled_fp64_32x32,0.018986730295,17.453125,1,0,503,0,0,0,0,0,0,0,0,0,0,edd8c948dea690f7,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,42.626707,42.6268463135,sampled_fp64_32x32,0.0173307762221,16.53125,1,0,506,42,42,1,0,0,0,0,0,0,0,374271b2ca586d79,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,42.541158,42.5401916504,sampled_fp64_32x32,0.0173307762221,16.53125,1,0,506,42,42,1,0,0,0,0,0,0,0,374271b2ca586d79,search_cost_runs.csv
DP,host,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,43.083402,43.0822715759,sampled_fp64_32x32,0.0173307762221,16.53125,1,0,506,42,42,1,0,0,0,0,0,0,0,374271b2ca586d79,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,0,1.00999999,6,completed,12.264624,12.2644481659,sampled_fp64_32x32,0.0173307762221,16.53125,1,0,506,42,42,1,0,0,0,0,0,0,0,374271b2ca586d79,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,1,1.00999999,6,completed,12.239628,12.2398719788,sampled_fp64_32x32,0.0173307762221,16.53125,1,0,506,42,42,1,0,0,0,0,0,0,0,374271b2ca586d79,search_cost_runs.csv
DP,fused_device,0,blocked_panel_local,64,uniform,512,20260825,60bfb88c7b74a4d4,2,1.00999999,6,completed,12.2794,12.2787837982,sampled_fp64_32x32,0.0173307762221,16.53125,1,0,506,42,42,1,0,0,0,0,0,0,0,374271b2ca586d79,search_cost_runs.csv
