method,schedule,panel_width,family,n,seed,input_fingerprint,repetition,tau,window,status,factor_wall_ms,factor_cuda_ms,reconstruction_kind,reconstruction_residual,growth_factor,max_multiplier,nonfinite_count,row_swaps,column_swaps,dp_lookahead_accepts,dp_fallbacks,gp_near_ties,gp_second_choices,scap_current,scap_middle,scap_last,rp_iterations,rp_failures,source_file,evidence_tier,contract_repetitions,contract_warmups
DP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,83.753542,83.7535018921,sampled_fp64_32x32,0.0354716012808,15.6086330935,0.9951171875,0,1012,84,84,2,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,83.921429,83.9219207764,sampled_fp64_32x32,0.0354716012808,15.6086330935,0.9951171875,0,1012,84,84,2,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,84.04317,84.0434570312,sampled_fp64_32x32,0.0354716012808,15.6086330935,0.9951171875,0,1012,84,84,2,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__dp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,83.548217,83.5487365723,sampled_fp64_32x32,0.0311639452971,17.0474820144,1.009765625,0,1014,0,0,0,88,42,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,83.578408,83.5787200928,sampled_fp64_32x32,0.0311639452971,17.0474820144,1.009765625,0,1014,0,0,0,88,42,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,83.819476,83.8196182251,sampled_fp64_32x32,0.0311639452971,17.0474820144,1.009765625,0,1014,0,0,0,88,42,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__gp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,82.270511,82.270401001,sampled_fp64_32x32,0.048606622375,16.8517985612,1,0,1017,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,82.210019,82.2096328735,sampled_fp64_32x32,0.048606622375,16.8517985612,1,0,1017,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,81.891694,81.8920288086,sampled_fp64_32x32,0.048606622375,16.8517985612,1,0,1017,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__pp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,99.235885,99.236541748,sampled_fp64_32x32,0.0248094848194,14.1007194245,1,0,1015,342,0,0,0,0,0,0,0,1398,0,normal__n1024__seed20260825__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,99.279338,99.279548645,sampled_fp64_32x32,0.0248094848194,14.1007194245,1,0,1015,342,0,0,0,0,0,0,0,1398,0,normal__n1024__seed20260825__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,99.34131,99.3419494629,sampled_fp64_32x32,0.0248094848194,14.1007194245,1,0,1015,342,0,0,0,0,0,0,0,1398,0,normal__n1024__seed20260825__blocked_panel_local__rp/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,102.262551,102.262557983,sampled_fp64_32x32,0.0310868209141,15.5050359712,1,0,1018,539,0,0,0,0,484,430,109,0,0,normal__n1024__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,102.294262,102.294944763,sampled_fp64_32x32,0.0310868209141,15.5050359712,1,0,1018,539,0,0,0,0,484,430,109,0,0,normal__n1024__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,103.728451,103.728515625,sampled_fp64_32x32,0.0310868209141,15.5050359712,1,0,1018,539,0,0,0,0,484,430,109,0,0,normal__n1024__seed20260825__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,82.63457,82.6348800659,sampled_fp64_32x32,0.0379235360762,22.6762589928,1.4296875,0,1016,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,82.22303,82.2233886719,sampled_fp64_32x32,0.0379235360762,22.6762589928,1.4296875,0,1016,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,82.434268,82.434211731,sampled_fp64_32x32,0.0379235360762,22.6762589928,1.4296875,0,1016,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,1601.63211,1601.64379883,sampled_fp64_32x32,0.0180970091185,6.82014388489,0.998046875,0,1015,1017,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,1616.102205,1616.11340332,sampled_fp64_32x32,0.0180970091185,6.82014388489,0.998046875,0,1015,1017,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,1653.883026,1653.89465332,sampled_fp64_32x32,0.0180970091185,6.82014388489,0.998046875,0,1015,1017,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,83.763326,83.7636795044,sampled_fp64_32x32,0.0379041949931,17.8647482014,0.990234375,0,1020,94,94,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,84.03881,84.0388793945,sampled_fp64_32x32,0.0379041949931,17.8647482014,0.990234375,0,1020,94,94,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,83.94727,83.9473953247,sampled_fp64_32x32,0.0379041949931,17.8647482014,0.990234375,0,1020,94,94,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,83.061611,83.0614089966,sampled_fp64_32x32,0.0409618854312,17.2316546763,1.009765625,0,1019,0,0,0,95,52,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,82.557488,82.5579223633,sampled_fp64_32x32,0.0409618854312,17.2316546763,1.009765625,0,1019,0,0,0,95,52,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,83.7261,83.7259216309,sampled_fp64_32x32,0.0409618854312,17.2316546763,1.009765625,0,1019,0,0,0,95,52,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,81.280016,81.2798080444,sampled_fp64_32x32,0.048606622375,16.8517985612,1,0,1017,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,80.887813,80.887550354,sampled_fp64_32x32,0.048606622375,16.8517985612,1,0,1017,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,80.296835,80.2966690063,sampled_fp64_32x32,0.048606622375,16.8517985612,1,0,1017,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__pp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,119.872445,119.872764587,sampled_fp64_32x32,0.0298918465883,9.7035971223,1,0,1018,772,0,0,0,0,0,0,0,1959,0,normal__n1024__seed20260825__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,120.002077,120.002433777,sampled_fp64_32x32,0.0298918465883,9.7035971223,1,0,1018,772,0,0,0,0,0,0,0,1959,0,normal__n1024__seed20260825__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,119.751041,119.751197815,sampled_fp64_32x32,0.0298918465883,9.7035971223,1,0,1018,772,0,0,0,0,0,0,0,1959,0,normal__n1024__seed20260825__unblocked_rank1__rp/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,103.234958,103.235069275,sampled_fp64_32x32,0.0241157496891,11.7294964029,1,0,1016,507,0,0,0,0,516,403,104,0,0,normal__n1024__seed20260825__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,103.39222,103.392066956,sampled_fp64_32x32,0.0241157496891,11.7294964029,1,0,1016,507,0,0,0,0,516,403,104,0,0,normal__n1024__seed20260825__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,103.217616,103.217987061,sampled_fp64_32x32,0.0241157496891,11.7294964029,1,0,1016,507,0,0,0,0,516,403,104,0,0,normal__n1024__seed20260825__unblocked_rank1__scap/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,0,1.00999999,6,completed,81.053368,81.053855896,sampled_fp64_32x32,0.0379235360762,22.9410071942,1.4296875,0,1016,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,1,1.00999999,6,completed,80.915826,80.9161300659,sampled_fp64_32x32,0.0379235360762,22.9410071942,1.4296875,0,1016,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__scpp/runs.csv,replicated,3,1
ScPP,unblocked_rank1,1,normal,1024,20260825,ac936c1a106ee5fb,2,1.00999999,6,completed,80.955821,80.9561920166,sampled_fp64_32x32,0.0379235360762,22.9410071942,1.4296875,0,1016,0,0,0,0,0,0,0,0,0,0,normal__n1024__seed20260825__unblocked_rank1__scpp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,11.853489,11.8543043137,full_fp64,0.00539544449518,3.71677783479,1,0,121,115,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,11.863851,11.863776207,full_fp64,0.00539544449518,3.71677783479,1,0,121,115,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__cp/runs.csv,replicated,3,1
CP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,11.89509,11.8942079544,full_fp64,0.00539544449518,3.71677783479,1,0,121,115,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__cp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,8.790969,8.79055976868,full_fp64,0.0101514677319,5.94766546947,0.990234375,0,121,10,10,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,8.75043,8.75030422211,full_fp64,0.0101514677319,5.94766546947,0.990234375,0,121,10,10,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__dp/runs.csv,replicated,3,1
DP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,8.86123,8.86515235901,full_fp64,0.0101514677319,5.94766546947,0.990234375,0,121,10,10,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__dp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,8.76412,8.76329612732,full_fp64,0.0094836192476,7.01898409441,1.0068359375,0,122,0,0,0,7,2,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,8.836249,8.83615970612,full_fp64,0.0094836192476,7.01898409441,1.0068359375,0,122,0,0,0,7,2,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__gp/runs.csv,replicated,3,1
GP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,8.837893,8.83766365051,full_fp64,0.0094836192476,7.01898409441,1.0068359375,0,122,0,0,0,7,2,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__gp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,8.899184,8.89916801453,full_fp64,0.00846023593822,5.34838378656,0.99951171875,0,123,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,8.796191,8.79539203644,full_fp64,0.00846023593822,5.34838378656,0.99951171875,0,123,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__pp/runs.csv,replicated,3,1
PP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,8.802243,8.80217647552,full_fp64,0.00846023593822,5.34838378656,0.99951171875,0,123,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__pp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,13.619612,13.618847847,full_fp64,0.00642109712373,4.15187275526,1,0,124,64,0,0,0,0,0,0,0,200,0,normal__n128__seed20260823__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,13.582052,13.5815038681,full_fp64,0.00642109712373,4.15187275526,1,0,124,64,0,0,0,0,0,0,0,200,0,normal__n128__seed20260823__blocked_panel_local__rp/runs.csv,replicated,3,1
RP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,12.314237,12.3137283325,full_fp64,0.00642109712373,4.15187275526,1,0,124,64,0,0,0,0,0,0,0,200,0,normal__n128__seed20260823__blocked_panel_local__rp/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,12.98975,12.9895677567,full_fp64,0.00734397923414,5.00769625449,0.9990234375,0,122,67,0,0,0,0,60,52,15,0,0,normal__n128__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,13.096742,13.0968322754,full_fp64,0.00734397923414,5.00769625449,0.9990234375,0,122,67,0,0,0,0,60,52,15,0,0,normal__n128__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScaP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,11.818783,11.8186235428,full_fp64,0.00734397923414,5.00769625449,0.9990234375,0,122,67,0,0,0,0,60,52,15,0,0,normal__n128__seed20260823__blocked_panel_local__scap/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,8.706409,8.70572757721,full_fp64,0.0105050763697,9.71985633658,1.81640625,0,124,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,8.863636,8.86252784729,full_fp64,0.0105050763697,9.71985633658,1.81640625,0,124,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
ScPP,blocked_panel_local,64,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,8.72411,8.72345638275,full_fp64,0.0105050763697,9.71985633658,1.81640625,0,124,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__blocked_panel_local__scpp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,11.800194,11.8000640869,full_fp64,0.00460268669461,2.64751154438,0.990234375,0,120,121,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,11.866114,11.8657922745,full_fp64,0.00460268669461,2.64751154438,0.990234375,0,120,121,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
CP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,12.05268,12.0521278381,full_fp64,0.00460268669461,2.64751154438,0.990234375,0,120,121,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__cp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,9.23063,9.22979164124,full_fp64,0.0101514677319,5.94766546947,0.990234375,0,121,10,10,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,9.314767,9.31427192688,full_fp64,0.0101514677319,5.94766546947,0.990234375,0,121,10,10,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
DP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,9.451377,9.45104026794,full_fp64,0.0101514677319,5.94766546947,0.990234375,0,121,10,10,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__dp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,7.931632,7.93126392365,full_fp64,0.0094836192476,7.01898409441,1.0068359375,0,122,0,0,0,7,2,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,8.037609,8.03612804413,full_fp64,0.0094836192476,7.01898409441,1.0068359375,0,122,0,0,0,7,2,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
GP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,7.913928,7.91344022751,full_fp64,0.0094836192476,7.01898409441,1.0068359375,0,122,0,0,0,7,2,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__gp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,7.829796,7.8292798996,full_fp64,0.00846023593822,5.34838378656,0.99951171875,0,123,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,7.87679,7.87676811218,full_fp64,0.00846023593822,5.34838378656,0.99951171875,0,123,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
PP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,7.796923,7.79654407501,full_fp64,0.00846023593822,5.34838378656,0.99951171875,0,123,0,0,0,0,0,0,0,0,0,0,normal__n128__seed20260823__unblocked_rank1__pp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,10.893484,10.8927364349,full_fp64,0.00555373755035,3.82965623397,0.9990234375,0,122,88,0,0,0,0,0,0,0,219,0,normal__n128__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,10.955789,10.9557762146,full_fp64,0.00555373755035,3.82965623397,0.9990234375,0,122,88,0,0,0,0,0,0,0,219,0,normal__n128__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
RP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,10.924485,10.9241275787,full_fp64,0.00555373755035,3.82965623397,0.9990234375,0,122,88,0,0,0,0,0,0,0,219,0,normal__n128__seed20260823__unblocked_rank1__rp/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,0,1.00999999,6,completed,10.287452,10.2868480682,full_fp64,0.00666415477301,4.61364802463,0.9990234375,0,124,72,0,0,0,0,55,53,19,0,0,normal__n128__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,1,1.00999999,6,completed,10.382603,10.3821763992,full_fp64,0.00666415477301,4.61364802463,0.9990234375,0,124,72,0,0,0,0,55,53,19,0,0,normal__n128__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
ScaP,unblocked_rank1,1,normal,128,20260823,942fc2ca039aa3d4,2,1.00999999,6,completed,10.267621,10.2672643661,full_fp64,0.00666415477301,4.61364802463,0.9990234375,0,124,72,0,0,0,0,55,53,19,0,0,normal__n128__seed20260823__unblocked_rank1__scap/runs.csv,replicated,3,1
